1,0,50,#global,#hash_6b6279ca26024847,#hash_64760bb482eb64ed,500,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
2,1,250,#global,#hash_6b6279ca26024847,#hash_64760bb482eb64ed,750,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
3,2,500,#global,#hash_6b6279ca26024847,#hash_64760bb482eb64ed,1000,0,?0,#,#zombie_hunter_mastery,0,#hash_1f9f17c7300d9b57,?0,0,false,#hunter,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
4,0,100,#global,#hash_1ceaeed13ab4546b,#hash_2fc51c7e61d54111,1000,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
5,1,500,#global,#hash_1ceaeed13ab4546b,#hash_2fc51c7e61d54111,1500,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
6,2,1000,#global,#hash_1ceaeed13ab4546b,#hash_2fc51c7e61d54111,2500,0,?0,#,#zombie_hunter_mastery,0,#hash_30e7ab204cd9f82b,?0,0,false,#hunter,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
7,0,10,#global,#hash_45814ac55657fc62,#hash_132dede3eda9e588,1000,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
8,1,25,#global,#hash_45814ac55657fc62,#hash_132dede3eda9e588,1500,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
9,2,50,#global,#hash_45814ac55657fc62,#hash_132dede3eda9e588,2500,0,?0,#,#zombie_hunter_mastery,0,#hash_1b0e3d4e7d456890,?0,0,false,#hunter,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
10,0,25,#global,#hash_60594d8f8bc8764b,#hash_1b45e604b3151959,1000,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
11,1,50,#global,#hash_60594d8f8bc8764b,#hash_1b45e604b3151959,1500,0,?0,#,#,0,#,?0,0,false,#hunter,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
