109,0,50,#weapon_assault,#kills,#hash_72708762fbbd1b52,500,0,?0,#camo_tier1_zm_01,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,1,0,false,#,false,#,0,false
110,1,250,#weapon_assault,#kills,#hash_72708762fbbd1b52,750,0,?0,#camo_tier1_zm_02,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,1,0,false,#,false,#,0,false
111,2,750,#weapon_assault,#kills,#hash_72708762fbbd1b52,1250,0,?0,#camo_tier1_zm_03,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,1,0,false,#,false,#,0,false
112,3,1500,#weapon_assault,#kills,#hash_72708762fbbd1b52,2000,0,?0,#camo_tier1_zm_04,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,1,0,false,#,false,#,0,false
113,4,2500,#weapon_assault,#kills,#hash_72708762fbbd1b52,3000,0,?0,#camo_tier1_zm_05,#challenges,0,#hash_48622b338b826982,?0,0,false,#camo,false,false,false,false,false,#,#,0,1,0,false,#,false,#,0,false
114,0,50,#weapon_assault,#hash_46422decc5803401,#hash_4ba488745645b8f5,500,0,?0,#camo_tier2_zm_01,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,5,0,false,#,false,#,0,false
115,1,250,#weapon_assault,#hash_46422decc5803401,#hash_4ba488745645b8f5,750,0,?0,#camo_tier2_zm_02,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,5,0,false,#,false,#,0,false
116,2,750,#weapon_assault,#hash_46422decc5803401,#hash_4ba488745645b8f5,1250,0,?0,#camo_tier2_zm_03,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,5,0,false,#,false,#,0,false
117,3,1500,#weapon_assault,#hash_46422decc5803401,#hash_4ba488745645b8f5,2000,0,?0,#camo_tier2_zm_04,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,5,0,false,#,false,#,0,false
118,4,2500,#weapon_assault,#hash_46422decc5803401,#hash_4ba488745645b8f5,3000,0,?0,#camo_tier2_zm_05,#challenges,0,#hash_6694481ee213e0df,?0,0,false,#camo,false,false,false,false,false,#,#,0,5,0,false,#,false,#,0,false
119,0,50,#weapon_assault,#packedkills,#hash_d86a38374bb2aec,500,0,?0,#camo_tier3_zm_01,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,10,0,false,#,false,#,0,false
120,1,250,#weapon_assault,#packedkills,#hash_d86a38374bb2aec,750,0,?0,#camo_tier3_zm_02,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,10,0,false,#,false,#,0,false
121,2,750,#weapon_assault,#packedkills,#hash_d86a38374bb2aec,1250,0,?0,#camo_tier3_zm_03,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,10,0,false,#,false,#,0,false
122,3,1500,#weapon_assault,#packedkills,#hash_d86a38374bb2aec,2000,0,?0,#camo_tier3_zm_04,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,10,0,false,#,false,#,0,false
123,4,2500,#weapon_assault,#packedkills,#hash_d86a38374bb2aec,3000,0,?0,#camo_tier3_zm_05,#challenges,0,#hash_64d2cf50a10c6994,?0,0,false,#camo,false,false,false,false,false,#,#,0,10,0,false,#,false,#,0,false
124,0,3,#weapon_assault,#hash_9c59d60380f570a,#hash_bd6ff8de83b32b,500,0,?0,#camo_tier4_zm_01,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,20,0,false,#,false,#,0,false
125,1,6,#weapon_assault,#hash_9c59d60380f570a,#hash_bd6ff8de83b32b,750,0,?0,#camo_tier4_zm_02,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,20,0,false,#,false,#,0,false
126,2,9,#weapon_assault,#hash_9c59d60380f570a,#hash_bd6ff8de83b32b,1250,0,?0,#camo_tier4_zm_03,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,20,0,false,#,false,#,0,false
127,3,12,#weapon_assault,#hash_9c59d60380f570a,#hash_bd6ff8de83b32b,2000,0,?0,#camo_tier4_zm_04,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,20,0,false,#,false,#,0,false
128,4,15,#weapon_assault,#hash_9c59d60380f570a,#hash_bd6ff8de83b32b,3000,0,?0,#camo_tier4_zm_05,#challenges,0,#hash_bd6ff8de83b32b,?0,0,false,#camo,false,false,false,false,false,#,#,0,20,0,false,#,false,#,0,false
129,0,2,#weapon_assault,#multikill,#hash_40c5f17c140f26fb,500,0,?0,#camo_tier5_zm_01,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,30,0,false,#,false,#,0,false
130,1,4,#weapon_assault,#multikill,#hash_40c5f17c140f26fb,750,0,?0,#camo_tier5_zm_02,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,30,0,false,#,false,#,0,false
131,2,6,#weapon_assault,#multikill,#hash_40c5f17c140f26fb,1250,0,?0,#camo_tier5_zm_03,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,30,0,false,#,false,#,0,false
132,3,8,#weapon_assault,#multikill,#hash_40c5f17c140f26fb,2000,0,?0,#camo_tier5_zm_04,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,30,0,false,#,false,#,0,false
133,4,10,#weapon_assault,#multikill,#hash_40c5f17c140f26fb,3000,0,?0,#camo_tier5_zm_05,#challenges,0,#hash_60fb05a5f262c6ed,?0,0,false,#camo,false,false,false,false,false,#,#,0,30,0,false,#,false,#,0,false
134,0,5,#weapon_assault,#hash_5870df5ed04a8f11,#hash_5ac8f88a935e355b,500,0,?0,#camo_tier6_zm_01,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,40,0,false,#,false,#,0,false
135,1,10,#weapon_assault,#hash_5870df5ed04a8f11,#hash_5ac8f88a935e355b,750,0,?0,#camo_tier6_zm_02,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,40,0,false,#,false,#,0,false
136,2,15,#weapon_assault,#hash_5870df5ed04a8f11,#hash_5ac8f88a935e355b,1250,0,?0,#camo_tier6_zm_03,#challenges,0,#,?0,0,false,#camo,false,false,false,false,false,#,#,0,40,0,false,#,false,#,0,false
