type,name
physpreset,#hash_a60836fb8b5de3f9
physpreset,#default
xmodel,#veh_t9_mil_us_air_snake_dead_tail_rotor_debris
xmodel,#p7_fxp_debris_metal_scrap_01
xmodel,#p7_fxp_debris_metal_scrap_02
xmodel,#veh_t9_mil_us_air_snake_dead_skid_02_debris
xmodel,#veh_t9_mil_us_air_snake_dead_rotor_blade_02_debris
xmodel,#veh_t9_mil_us_air_snake_dead_tail02_debris
xmodel,#veh_t9_mil_us_air_snake_dead_rotor_blade_01_debris
xmodel,#veh_t9_mil_us_air_snake_dead_tail01_debris
xmodel,#veh_t9_mil_us_air_snake_dead_skid_01_debris
xmodel,#veh_t9_mil_us_air_snake_dead_main_rotor_debris
xcollision,#veh_t9_mil_us_air_snake_dead_tail_rotor_debris
xcollision,#p7_fxp_debris_metal_scrap_01
xcollision,#p7_fxp_debris_metal_scrap_02
xcollision,#veh_t9_mil_us_air_snake_dead_skid_02_debris
xcollision,#veh_t9_mil_us_air_snake_dead_rotor_blade_02_debris
xcollision,#veh_t9_mil_us_air_snake_dead_tail02_debris
xcollision,#veh_t9_mil_us_air_snake_dead_rotor_blade_01_debris
xcollision,#veh_t9_mil_us_air_snake_dead_tail01_debris
xcollision,#veh_t9_mil_us_air_snake_dead_skid_01_debris
xcollision,#veh_t9_mil_us_air_snake_dead_main_rotor_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_tail_rotor_debris
xskeleton,#p7_fxp_debris_metal_scrap_01
xskeleton,#p7_fxp_debris_metal_scrap_02
xskeleton,#veh_t9_mil_us_air_snake_dead_skid_02_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_rotor_blade_02_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_tail02_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_rotor_blade_01_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_tail01_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_skid_01_debris
xskeleton,#veh_t9_mil_us_air_snake_dead_main_rotor_debris
xmodelmesh,#hash_81b147f89c9163ed
xmodelmesh,#hash_81e605a0f2d7e2ba
xmodelmesh,#hash_82b9741b169a0eee
xmodelmesh,#hash_83a07f5c6a803516
xmodelmesh,#hash_840a746f09974d58
xmodelmesh,#hash_87e63f526f4f4349
xmodelmesh,#hash_8c9f0406f072b2fe
xmodelmesh,#hash_8cb7788e0286380b
xmodelmesh,#hash_8cf64bbf66dd1e38
xmodelmesh,#hash_8dd9608e9a39f02c
xmodelmesh,#hash_8ee8ebb4a7dc2655
xmodelmesh,#hash_8f4d17d6ff6c7993
xmodelmesh,#hash_91ffe6316a665d60
xmodelmesh,#hash_93f8a4f0c118028d
xmodelmesh,#hash_9453136c6686adc3
xmodelmesh,#hash_9528c0f4e0d7eeab
xmodelmesh,#hash_959bc1d1ce265d38
xmodelmesh,#hash_96f6236f8adf8d2d
xmodelmesh,#hash_9705b63f3781279e
xmodelmesh,#hash_98b8a73364ab7701
xmodelmesh,#hash_9a514dfe384a99a3
xmodelmesh,#hash_9c681f2f66738c83
