type,name
image,#ui_icon_obit_turret
image,#hash_3a6289850abc2af
image,#ui_icon_specialist_portrait_draft_deltaforce_usa
image,#hash_986ca1f9e135852
image,#hash_a6a2a558ed7bec6
image,#ui_icon_obit_frag
image,#icon_minimap_sensor_dart
image,#hash_b3c8c74c2d2b1e7
image,#ui_icon_equipment_gadget_frag
image,#uie_ui_icon_minimap_zm_ai_special
image,#ui_icon_weapon_hud_hero_warmachine
image,#hash_238039183607226d
image,#ui_icon_equipment_frag_hud_dark
image,#ui_icon_weapon_hud_lmg_stealth
image,#ui_icon_equipment_frag_hud
image,#hash_2b69fe0e2cea6c7a
image,#ui_icon_specialist_portrait_draft_kgb_ussr
image,#ui_icon_minimap_staircase
image,#ui_icon_weapons_zm_raygun_mk2
image,#ui_icon_weapon_hud_launcher_standard
image,#uie_skeletonkey
image,#uie_ui_icon_minimap_zm_ai_elite
image,#hash_462b10c791e45f5c
image,#ui_icon_weapons_zm_crossbow_impaler
image,#ui_icon_meansofdeath_k9unit
image,#hash_4902aea580014cc2
image,#hash_57984a4da2e7458a
image,#hash_5cff018452260f48
image,#ui_icon_obit_lmg_stealth
image,#hash_5f9b3dec216fa2d6
image,#hash_6578fc9a6f1d78b1
image,#hash_6607341f89ba4c08
image,#ui_icon_specialist_portrait_draft_spetsnaz_ussr
image,#hash_6d049f09b175a28b
image,#uie_ui_icon_minimap_zm_ai_boss
image,#ui_icon_specialist_portrait_draft_female_senegal
image,#hash_7b7a954e31661d7c
image,#ui_icon_minimap_exit
keyvaluepairs,#1080_wz_doa
