type,name
physpreset,#default
xmodel,#hash_21e39395dad3186
xmodel,#p9_zm_outbreak_artifact_zombie_head_inspect
xmodel,#hash_49ea5b3b6a8aa895
xmodel,#hash_5480e7c2c87f9228
xmodel,#p7_debris_junkyard_scrap_bit_02
xcollision,#hash_8cdb7a9417da402e
xskeleton,#hash_21e39395dad3186
xskeleton,#p9_zm_outbreak_artifact_zombie_head_inspect
xskeleton,#hash_49ea5b3b6a8aa895
xskeleton,#hash_5480e7c2c87f9228
xskeleton,#hash_842e1d18544f62f3
xskeleton,#p7_debris_junkyard_scrap_bit_02
xmodelmesh,#hash_84618e8ce831306f
xmodelmesh,#hash_85a559ae7af4b8d4
xmodelmesh,#hash_8844b0e0a24f0dc4
xmodelmesh,#hash_8b27dfd36c187cc1
xmodelmesh,#hash_8ddb5b98874bf30e
xmodelmesh,#hash_8fc73bde4c15b578
xmodelmesh,#hash_9ad15f1005ea6dbe
xmodelmesh,#hash_a184a4b9be3f4b97
xmodelmesh,#hash_b05cd274d84d1d91
xmodelmesh,#hash_b2f05150a9b0519f
xmodelmesh,#hash_b4f14000346539c3
xmodelmesh,#hash_b55732c575c06f80
xmodelmesh,#hash_bacc7d96ee40df99
xmodelmesh,#hash_c7a1b227f17a6a8e
xmodelmesh,#hash_cf65a8b032651034
xmodelmesh,#hash_de23fb0aeafcdb07
xmodelmesh,#hash_e1e824509477d964
xmodelmesh,#hash_e3f61f9bb7d4d43f
xmodelmesh,#hash_e80413c94d254c21
xmodelmesh,#hash_e9398e9bf25ae7aa
xmodelmesh,#hash_eb663c9283a99a8d
xmodelmesh,#hash_f118fa76d84f4167
xmodelmesh,#hash_ffa7f59ddda0c7d5
material,#mc/mtl_c_t9_zmb_zombie_arms_skin1
material,#hash_154b91250b073ce1
material,#mc/mtl_c_t9_zmb_zombie_torso_skin1
material,#mc/mtl_c_t8_zmb_gib_gore_stump_reveal
material,#hash_1cf2a6a59ddffb60
material,#hash_1f078b4d4639c253
