type,name
physpreset,#default
xmodel,#hash_2bb8db01bc0d6068
xmodel,#hash_2bb8de01bc0d6581
xmodel,#p9_nic_menendez_father_dead
xmodel,#p8_brick_cocaine_pile_01
xmodel,#deadbody_03
xmodel,#p7_debris_junkyard_scrap_bit_02
xcollision,#hash_2bb8db01bc0d6068
xcollision,#hash_2bb8de01bc0d6581
xcollision,#p9_nic_menendez_father_dead
xcollision,#deadbody_03
xcollision,#hash_8cdb7a9417da402e
xskeleton,#hash_2bb8db01bc0d6068
xskeleton,#hash_2bb8de01bc0d6581
xskeleton,#p9_nic_menendez_father_dead
xskeleton,#p8_brick_cocaine_pile_01
xskeleton,#deadbody_03
xskeleton,#hash_842e1d18544f62f3
xskeleton,#p7_debris_junkyard_scrap_bit_02
xmodelmesh,#hash_82683b909562065a
xmodelmesh,#hash_8921dc852af11215
xmodelmesh,#hash_8a9f72cd64de65b1
xmodelmesh,#hash_8acef1139793122b
xmodelmesh,#hash_8d771a5802b17e5d
xmodelmesh,#hash_8ddb5b98874bf30e
xmodelmesh,#hash_90670e4890b26dd4
xmodelmesh,#hash_926f65097f7b7c5d
xmodelmesh,#hash_95fffa567816a0e1
xmodelmesh,#hash_a066bf69cebba055
xmodelmesh,#hash_a11f01cdf9d068d6
xmodelmesh,#hash_a184a4b9be3f4b97
xmodelmesh,#hash_aa16eac0d8656112
xmodelmesh,#hash_aa399024afee7c0c
xmodelmesh,#hash_b05cd274d84d1d91
xmodelmesh,#hash_b147df1b33ec04e1
xmodelmesh,#hash_b2f05150a9b0519f
xmodelmesh,#hash_b49924c334a17e9d
xmodelmesh,#hash_b4f14000346539c3
xmodelmesh,#hash_b5e59ca5487f888e
xmodelmesh,#hash_bacc7d96ee40df99
xmodelmesh,#hash_baedf0a93e85ae14
xmodelmesh,#hash_bff3645bb912e31f
xmodelmesh,#hash_c1a2a95a565cd4e4
xmodelmesh,#hash_c3e4c4cd5d883dda
xmodelmesh,#hash_ca852e810993d50b
xmodelmesh,#hash_caca0e84e02c60b5
xmodelmesh,#hash_cbbcc4ca6ab6296a
xmodelmesh,#hash_cdfb4bb8eff700dd
xmodelmesh,#hash_cf0b43780d099a81
xmodelmesh,#hash_cf4134bbe1c4189f
xmodelmesh,#hash_cf65a8b032651034
xmodelmesh,#hash_d08f416bf6f64b3f
xmodelmesh,#hash_d4c5f9327254adc3
xmodelmesh,#hash_dba2636a23b6cc9c
xmodelmesh,#hash_de290b4bb3cd535d
xmodelmesh,#hash_dea943d575e29a15
xmodelmesh,#hash_e7d0afa6d50f2095
xmodelmesh,#hash_e80413c94d254c21
xmodelmesh,#hash_e84b6f70d73d211d
xmodelmesh,#hash_ee3c4eff8bd0c2a3
xmodelmesh,#hash_f32a277e4e3fa8c5
xmodelmesh,#hash_f395ee8d7759f29f
xmodelmesh,#hash_f4a5d296a3ce3e11
xmodelmesh,#hash_f794b37450d7b1b2
xmodelmesh,#hash_f83d9ec6f4bd6929
xmodelmesh,#hash_fa4ab2ef4c60ea32
xmodelmesh,#hash_ff911e3e7c493ca8
material,#mc/mtl_c_t9_usa_menendez_father_left_arm
material,#hash_bbacb823106ce02
material,#hash_d715658ca2ab165
material,#mc/mtl_c_t9_usa_menendez_father_cop_left_jeans
material,#mc/mtl_c_t9_usa_menendez_father_cop_right_jeans
material,#hash_154b91250b073ce1
material,#mc/mtl_deadbody_03
material,#mc/mtl_c_t9_usa_menendez_father_head1
material,#hash_1cf2a6a59ddffb60
material,#hash_3e703bbf285e4d44
material,#hash_48dd76022e739d31
material,#hash_59bec6ec7a694a87
material,#hash_5ea9fc75908e4a9c
material,#hash_633ef23a2d77bcb9
material,#hash_6464a9058ce54b9f
material,#hash_64eba25b3d0514fa
material,#mc/mtl_c_t8_gen_chest_mideastern_skin
material,#hash_68c0170361aeb305
material,#hash_6ae90f54efa0057e
material,#mc/mtl_c_t9_usa_menendez_father_right_arm
material,#hash_7b2818ffa88f8877
material,#mc/mtl_c_t9_base_male_hand_mideast
material,#ei/gfx_distort_ring_hvy
material,#hash_82fcd75fcffb3f08
material,#hash_85f531440ca9dacf
material,#hash_8b0cf0ac929a5bbd
material,#hash_8fcea2dd1055c114
material,#hash_9073e9c510b58156
material,#mc/mtl_c_t8_gen_hair_eyelash_card1
material,#hash_941c88ded141e9a5
material,#hash_9420421d8d4beff1
material,#hash_94da5b8ee6425a18
material,#hash_96d0f1b9710af0b2
material,#hash_972f7d94503f4d72
material,#hash_97c9b4f2053f5a96
material,#hash_9d90ca6c15c67b82
material,#hash_9edabf2d470aceba
material,#hash_9f91d0a80bc38ac3
material,#hash_a194ca05ff5d7ccf
material,#mc/mtl_c_t9_usa_menendez_father_cross
material,#hash_a32d3db7ba52cc26
material,#hash_a4124743c939c791
material,#hash_a54a3a94c02aca92
material,#hash_a5bd6de5988a5142
material,#hash_a6207d4bf5994b9d
material,#hash_a768eeb3d27f5a12
material,#hash_a768f0b3d27f5d78
material,#hash_a8367170708054b5
material,#hash_a83a2457f6a180b2
material,#hash_a8566fd240b8811b
material,#hash_a8b07da941955a79
material,#hash_aa5b1d578994427d
material,#el/gfx_smk_trail_billow_lit
material,#mc/mtl_c_t8_gen_eye_brown_l
material,#mc/mtl_c_t8_gen_eye_brown_r
material,#hash_af51014b827a8c73
material,#hash_b07246e687dfc7a8
material,#ei/gfx_gib_metal_02_lit
material,#hash_b2e43e2102af0382
material,#ei/gfx_smk_explosion_02_anim
material,#hash_b8f0d107a723bc98
material,#hash_b9a75e9f8e0d1c42
material,#vdd/gfx_decal_foam
material,#hash_ba616deb6f2c7ea3
material,#ei/gfx_smk_whisp_anim_02_high_dark_lit
material,#hash_bacd21de372128f7
material,#hash_bbf0be0d501e8181
material,#hash_bf0ca097e7d58978
material,#hash_bfbb0fee80d8115e
material,#hash_c1e52d5fefa74841
material,#hash_c4aaebf0ecb7af37
material,#hash_c56f1e3f73fb3120
material,#hash_c743b727fff10f5d
material,#ei/gfx_smk_explosion_01_anim
material,#ei/gfx_smk_explosion_02_anim_em
material,#hash_cb69ebcb25a12aaa
material,#vd/gfx_decal_exp_blast_03
material,#vd/gfx_decal_exp_blast_02
material,#vd/gfx_decal_exp_blast_01
material,#hash_cde552cce2514392
material,#hash_d30ecb6094ec1b59
material,#hash_d56233d6551c1c28
material,#hash_d67148a2c563e96a
material,#hash_d6a93831b06581af
material,#hash_d94dfbf6d203d5e2
material,#hash_da146b364538fb3b
material,#hash_da29a03e2b7aaafd
material,#hash_daf6bb2ac430766b
material,#hash_deac64acc92e86c9
material,#hash_def2e220533e59f8
material,#mc/mtl_p7_debris_junkyard_scrap
material,#hash_e01668ec4cb5f1dd
material,#vdd/gfx_decal_exp_blast_01
material,#vdd/gfx_decal_exp_blast_03
material,#vdd/gfx_decal_exp_blast_02
material,#hash_e1722a871a45c59e
material,#ei/gfx_gib_metal_01_lit
material,#hash_e8c384ba17e85d83
material,#hash_e94839d8021a1bc6
material,#mc/mtl_c_t9_usa_menendez_father_shirt_03_a
material,#hash_ef63c20a4cde9031
material,#hash_f030b207131c8991
material,#hash_f53a204fd97bd92d
material,#hash_f574d8377fdbc7f9
material,#vd/gfx_decal_foam
material,#hash_f7361b4378e2ecf6
material,#hash_f75606173973dd2d
material,#hash_f92ba96377c3cb3d
material,#hash_fb2f531966a0eb65
material,#hash_fcce83818e26a0e6
material,#hash_fe7de3df97293dfb
material,#hash_ffc5da020dfb237b
material,#ei/gfx_distort_heat
techset,#hash_844063b0f3568300
techset,#hash_853b18cdaeb3a91f
techset,#hash_898998af0c4fcf98
techset,#hash_8a697ec498b19a1d
techset,#hash_8ac563d2e5f7ab71
techset,#hash_8afd0aed625c2e23
techset,#hash_8e80f32123881f1d
techset,#hash_8eaf6071e33d7b29
techset,#hash_9d64c07657aee4b6
techset,#hash_ac542427a4b92098
