type,name
xanim,#vox_cp_sh1a_00500_adlr_b3eb7a6ef972428a
xanim,#vox_cp_sh1a_00500_adlr_50ce6bf6a1f34791
xanim,#vox_cp_sh2_02175_adlr_checkouttheboar_0d
xanim,#vox_cp_sh2_02175_adlr_checkouttheboar_63
xanim,#vox_cp_sh1a_00500_adlr_da02e7ba917f4efe
xanim,#vox_cp_sh1_00100_adlr_ionlywantedtheb_7b
xanim,#vox_cp_sh1_00101_sims_thereyougo_99
xanim,#vox_cp_sh1_00101_lazr_oomph_31
xanim,#vox_cp_sh1_00101_lazr_allgood_21
xanim,#vox_cp_sh2_02250_lazr_yeahyeah_a8
xanim,#vox_cp_sh1_00101_lazr_mindgrabbinit_b4
xanim,#vox_cp_sh1a_00500_adlr_5e9ce8a4219f42ca
xanim,#vox_cp_sh6_06300_hdsn_woodsyeah_2d
xanim,#vox_cp_sh5_05300_hdsn_godspeedsoldier_97
xanim,#vox_cp_sh5_05300_park_comebacktousino_ed
xanim,#vox_cp_sh5_05300_hdsn_anexcellentprop_a7
xanim,#vox_cp_sh2p_00500_park_ineedsometimeto_e4
xanim,#vox_cp_sh6_06300_hdsn_youcanaskadlert_f5
xanim,#vox_cp_sh1_00101_sims_yougotthis_ad
xanim,#vox_cp_sh1_00101_sims_pushthroughit_ec
xanim,#vox_cp_sh5_05100_adlr_shehastheskillt_d3
xanim,#vox_cp_sh6_06200_masn_agentbell_bc
xanim,#vox_cp_sh5_05300_adlr_okay_c2
xanim,#vox_cp_sh7_00010_hdsn_bellsofnousetou_93
xanim,#vox_cp_sh5_05300_hdsn_isnttheresometh_ca
xanim,#vox_cp_sh1_00101_sims_good_b7
xanim,#vox_cp_sh2_02200_sims_yep_5c
xanim,#vox_cp_sh5_05300_park_bellididntexpec_6b
xanim,#vox_cp_sh6_06200_wood_laughwhatsupbel_93
xanim,#vox_cp_sh5_05300_park_somethingonyour_a1
xanim,#vox_cp_sh6_06300_hdsn_goodluck_86
xanim,#vox_cp_sh1p_00500_park_howarethingsbel_3d
xanim,#vox_cp_sh1_00100_adlr_someonehighupwa_fd
xanim,#vox_cp_sh2_02200_sims_mightwanttohead_1e
xanim,#vox_cp_sh1p_00500_park_cheerio_ed
xanim,#vox_cp_sh5_05100_adlr_theyhavetheskil_b5
xanim,#vox_cp_sh5_05300_lazr_ithinkadlerwant_68_1
xanim,#vox_cp_sh2_02175_adlr_niceworkproduci_d8
xanim,#vox_cp_sh1a_00500_adlr_754989de042b47cf
xanim,#vox_cp_sh1_00101_lazr_afewmore_b5
xanim,#vox_cp_sh1z_00500_lazr_whatsup_46
xanim,#vox_cp_sh6_06300_hdsn_uhhuh_50
xanim,#vox_cp_sh1p_00500_park_bell_ad
xanim,#vox_cp_sh5_05300_lazr_yougonnakeepmak_3c_1
xanim,#vox_cp_sh2p_00500_park_thatintelyoufou_db
xanim,#vox_cp_sh1_00101_lazr_ungh_c0
xanim,#vox_cp_sh5_05100_hdsn_youretakinghimi_d2
xanim,#vox_cp_sh2_02200_sims_heretoentertain_a2
xanim,#vox_cp_sh1a_00500_adlr_65706dcc469b4344
xanim,#vox_cp_sh1_00101_lazr_howmuchmoreyout_c8
xanim,#vox_cp_sh5_05300_lazr_yepitsalongwayt_32_1
xanim,#vox_cp_sh7_00010_hdsn_hesofnousetousa_c1
xanim,#vox_cp_sh5_05300_hdsn_yeah_c6
xanim,#vox_cp_sh6_06300_hdsn_carryon_2c
xanim,#vox_cp_sh6_06200_masn_holdupdingusish_50
xanim,#vox_cp_sh1_00101_lazr_exertionsound_08_2
xanim,#vox_cp_sh1_00101_lazr_exertionsound_08_3
xanim,#vox_cp_sh1_00101_lazr_exertionsound_08_1
xanim,#vox_cp_sh1_00101_lazr_another_ff
xanim,#vox_cp_sh6_06300_hdsn_readyupagent_83
xanim,#vox_cp_sh6_06200_wood_ithinkweredoneh_0d
xanim,#vox_cp_sh2_02175_adlr_wellleavewithin_dc
xanim,#vox_cp_sh5_05300_park_verywell_a8
xanim,#vox_cp_sh6_06300_hdsn_whatisit_cc
xanim,#vox_cp_sh5_05300_hdsn_yougotsomething_f6
xanim,#vox_cp_sh5_05300_lazr_welltalkmoreont_c6_1
xanim,#vox_cp_sh1_00101_sims_comeonbaby_99
xanim,#vox_cp_sh2p_00500_park_welltalkmoreano_3c
xanim,#vox_cp_sh5_05300_park_yes_70
xanim,#vox_cp_sh5_05100_adlr_hehastheskillth_60
xanim,#vox_cp_sh2_02250_lazr_welltalkonthedr_ec
xanim,#vox_cp_sh5_05300_lazr_bell_ad_1
xanim,#vox_cp_sh1a_00500_adlr_6efce60b7da9426a
xanim,#vox_cp_sh1_00101_sims_holdup_ba
xanim,#vox_cp_sh1p_00500_park_laterbell_f1
xanim,#vox_cp_sh6_06300_hdsn_mmm_55
xanim,#vox_cp_sh1a_00500_adlr_b07546f114b744ab
xanim,#vox_cp_sh7_00010_hdsn_theyreofnouseto_12
xanim,#vox_cp_sh1_00101_lazr_bag_38
xanim,#vox_cp_sh1_00101_lazr_nmph_b4
xanim,#vox_cp_sh1_00101_lazr_youmind_44
xanim,#vox_cp_sh1_00101_sims_allyou_c4
xanim,#vox_cp_sh6_06300_hdsn_agentbellprocee_ea
xanim,#vox_cp_sh1a_00500_adlr_0a2ddfceadac4544
xanim,#vox_cp_sh1_00101_lazr_takeit_a3
xanim,#vox_cp_sh2p_00500_park_yes_70
xanim,#vox_cp_sh6_06200_wood_lookaliveitsadl_25
xanim,#vox_cp_sh5_05300_adlr_checkouttheboar_63
xanim,#vox_cp_sh1_00101_lazr_again_0e
xanim,#vox_cp_sh1z_00500_lazr_uhhuh_50
xanim,#vox_cp_sh2_02175_adlr_whatdidyouthink_00
