type,name
physpreset,#default
xmodel,#p8_zm_gla_corpse_pile_01_human_tower_01
xmodel,#p8_zm_gla_corpse_pile_01_human_slouch_03
xmodel,#p7_debris_junkyard_scrap_bit_02
xcollision,#p8_zm_gla_corpse_pile_01_human_tower_01
xcollision,#p8_zm_gla_corpse_pile_01_human_slouch_03
xcollision,#hash_8cdb7a9417da402e
xskeleton,#p8_zm_gla_corpse_pile_01_human_tower_01
xskeleton,#p8_zm_gla_corpse_pile_01_human_slouch_03
xskeleton,#hash_842e1d18544f62f3
xskeleton,#p7_debris_junkyard_scrap_bit_02
xmodelmesh,#hash_88b6d88fefc3160f
xmodelmesh,#hash_88ea8f923a961f6e
xmodelmesh,#hash_8ddb5b98874bf30e
xmodelmesh,#hash_8e53d216edb54a5a
xmodelmesh,#hash_8f6408cd7620105b
xmodelmesh,#hash_95bdc6984b6e5791
xmodelmesh,#hash_9b0460b70014ae71
xmodelmesh,#hash_a184a4b9be3f4b97
xmodelmesh,#hash_a4fa48b77d70bcac
xmodelmesh,#hash_a6595e8d76100409
xmodelmesh,#hash_b05cd274d84d1d91
xmodelmesh,#hash_b1bd4782da3d1306
xmodelmesh,#hash_b2f05150a9b0519f
xmodelmesh,#hash_b4f14000346539c3
xmodelmesh,#hash_bacc7d96ee40df99
xmodelmesh,#hash_bb1f04378fb7fbe5
xmodelmesh,#hash_c07275ff44b68e8a
xmodelmesh,#hash_ce3c57d3b3db75bb
xmodelmesh,#hash_cf65a8b032651034
xmodelmesh,#hash_d2c123fa6691e6cf
xmodelmesh,#hash_e35623e02af786f7
xmodelmesh,#hash_e545d8d4a23529fc
xmodelmesh,#hash_e80413c94d254c21
xmodelmesh,#hash_ec239240eb76834f
material,#mc/mtl_medical_bloody_cloth_01
material,#hash_14b0fc8987801845
material,#hash_1884a11c96e94c6c
material,#hash_1cf2a6a59ddffb60
material,#hash_1d69f9c2d0f5afb4
material,#hash_2159c69a72b5a34a
material,#mc/mtl_p7_medical_surgical_tray_tools_bloody
material,#hash_2ae08c5271113d1d
material,#mc/mtl_p8_zm_esc_tarp_shower_01
material,#mc/mtl_p8_food_meat_beef_side_01
material,#hash_41967363bd119e12
material,#hash_4a590f57dc2ce8a5
material,#hash_4de552cce2514392
material,#hash_5eac64acc92e86c9
material,#hash_68675212bc3df138
material,#hash_68c0170361aeb305
material,#hash_6959a2492f1bc307
material,#mc/t8_zm_ora_blood_regular_splatter_05
material,#hash_765ddf7d2fcb1c29
material,#hash_7c3aa1594ba01d89
material,#hash_7c3aa2594ba01f3c
material,#hash_7c3aa3594ba020ef
material,#ei/gfx_distort_ring_hvy
material,#mc/mtl_p8_zm_gla_stake_tower_wood_01_rope
material,#hash_85f531440ca9dacf
material,#mc/mtl_c_t8_zmb_dlc0_zombie_tunicshirt
material,#hash_8b0cf0ac929a5bbd
material,#mc/mtl_c_t8_zmb_dlc0_zombie_tunic2
material,#hash_8fcea2dd1055c114
material,#hash_9073e9c510b58156
material,#hash_9420421d8d4beff1
material,#hash_94da5b8ee6425a18
material,#hash_96d0f1b9710af0b2
material,#mc/mtl_c_t8_zmb_dlc0_zombie_skirt2_backface
material,#hash_9d90ca6c15c67b82
material,#hash_9edabf2d470aceba
material,#hash_9f91d0a80bc38ac3
material,#hash_a194ca05ff5d7ccf
material,#hash_a32d3db7ba52cc26
material,#hash_a4124743c939c791
material,#hash_a54a3a94c02aca92
material,#mc/mtl_c_t8_zmb_dlc0_zombie_pants_backface
material,#hash_a6207d4bf5994b9d
material,#mc/bullet_collision_flesh
material,#hash_a768eeb3d27f5a12
material,#hash_a768f0b3d27f5d78
material,#hash_a8367170708054b5
material,#hash_a836ddf9a14c7d89
material,#hash_a83a2457f6a180b2
material,#hash_a8b07da941955a79
material,#mc/mtl_c_t8_zmb_gib_gore_stump
material,#mc/mtl_c_t8_zmb_dlc0_zombie_pants1_backface
material,#hash_aa0f5af1d252a5c7
material,#hash_aa5b1d578994427d
material,#el/gfx_smk_trail_billow_lit
material,#hash_af3530115de72cde
material,#hash_af51014b827a8c73
material,#hash_b07246e687dfc7a8
material,#ei/gfx_gib_metal_02_lit
material,#hash_b2e43e2102af0382
material,#ei/gfx_smk_explosion_02_anim
