type,name
material,#hash_48c99d59b829a63a
material,#hash_6065ab2c9ab30265
material,#hash_68c0170361aeb305
techset,#hash_ae5a686c61d86fc9
techset,#hash_f55e63e96cdd5d74
techset,#hash_fba89833f6fb0c97
image,#i_t7_concrete_bare_wet_warm_n
image,#i_t7_decal_blood_pool_01_c
image,#$white_gloss
image,#i_t8_decal_blood_puddle_floor_01_n
image,#i_t8_decal_blood_puddle_floor_01_c
image,#i_t8_decal_blood_puddle_floor_01_r
image,#$white_reveal
image,#$gray_32_one_channel
image,#fxt8_fire_sm_lick_short_anim_alpha
image,#fxt8_fire_sm_lick_short_anim_hdr
keyvaluepairs,#ww_mp_hijacked_rm
