type,name
sound_bank,#hash_22b2d4cb99a21ce8
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_park_diskslikethosec_e8.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01100_park_bellweneedtomov_33.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_masn_allgunturretsar_25.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02200_adlr_headsupparkyoug_25.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02100_lazr_notenoughbymyco_6e.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02100_masn_parkgonnalendan_b8.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02300_cia1_shittheyjustkee_d9.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_park_anotherdiskperf_e1.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01800_adlr_wecantchasehimi_30.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02300_csm1_laydownsuppress_c8.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01200_csm2_ididntsignupfor_ad.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01600_park_timetogoyes_46.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01400_park_keeplooking_c6.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01400_park_theresgottobeot_26.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_park_rightwelldecryp_eb.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02200_adlr_takeemout_0a.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_pilo_rogerthat_f1.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02300_cia1_heretheycome_43.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01300_lazr_thereseethatcab_93.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02300_cia1_weretakingabeat_8c.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_park_thatbloodisfres_23.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02000_park_noooooo_09.pn75.pc.fr.snd
sound_asset,#hash_4a52953995edfc7
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_01700_lazr_bellgoaheadillc_71.pn75.pc.fr.snd
sound_asset,#vox/scripted/cp_cuban_crisis/vox_cp_cbcr_02400_park_ifheskillingthe_95.pn75.pc.fr.snd
