type,name
image,#hash_a6a2a558ed7bec6
image,#ui_icon_wz_hud_vehicle_hemtt
image,#hash_13edd06b02610c67
image,#hash_238039183607226d
image,#ui_icon_equipment_smokecharge
image,#ui_icon_wz_hud_vehicle_hind
image,#uie_ui_hud_cp_actionslot_icon_camera
image,#hash_5cff018452260f48
image,#hash_604d9ded60b4f5a4
image,#hash_641fcb1f40282655
image,#ui_icon_wz_hud_vehicle_uaz
image,#hash_6633e83b80660317
image,#hash_6ddceedb862d8cc5
image,#ui_icon_equipment_smokecharge_dark
image,#ui_icon_equipment_menu_concussion_grenade
keyvaluepairs,#4k_cp_nic_revolucion
