0,29774561,#hash_11d1a36105fc322,#character_outfit,#legendary,0,0,#lightning,#glint,0
0,28713239,#hash_2ab22d2db270cc78,#character_outfit,#rare,0,0,#,#glint,0
0,26000645,#wristaccessory_t9_s1_digital_inteculo_01,#hash_c70e59dba98cf81,#epic,0,0,#,#,0
0,24458083,#hash_69dfc052972318cd,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
1,26154881,#battletrack_pack_season1_blackopsmixtape1,#hash_221a99278de5ad06,#legendary,0,1,#,#,0
2,33053645,#hash_75fb7298c4e6ddda,#calling_card,#epic,0,0,#,#,0
3,19262075,#weapon_xp_token_legendary,#hash_7c692b8eb31f67eb,#legendary,0,0,#,#,0
4,28479857,#t9_charm_chess_queen,#charm,#rare,0,0,#,#,0
5,20918470,#hash_691ef851a54ac24b,#blueprint,#epic,0,0,#,#glint,0
6,,#hash_7bb2d755872a5be5,#currency,#legendary,0,1,#,#,0
7,32109261,#player_xp_token_legendary,#hash_7c692b8eb31f67eb,#legendary,0,0,#,#,0
8,28198769,#hash_1e5d0347949a0c1c,#hash_27fcf589ae53da66,#rare,0,0,#,#,1
8,,#hash_28c16cc88ac9bf64,#hash_6e2e66060a72f89c,#rare,0,0,#,#,1
9,18950904,#hash_55f8e7c73fd7a967,#emblem,#legendary,0,0,#,#,0
10,19419857,#hash_1a6d1c81883b4456,#character_outfit,#rare,0,0,#,#glint,0
11,20502510,#hash_3ef90ec9e4c58d24,#sticker,#rare,0,1,#,#,0
12,,#hash_7bb2d755872a5be5,#currency,#legendary,0,0,#,#,0
13,19262075,#weapon_xp_token_legendary,#hash_7c692b8eb31f67eb,#legendary,0,0,#,#,0
14,31745367,#reticle_32,#reticle,#epic,0,0,#,#,0
15,32224192,#smg_fastfire_t9,#weapon,#base,0,1,#lightning,#glint,0
16,26848170,#hash_3f011202a9a77730,#calling_card,#epic,0,0,#,#,0
17,,#hash_7bb2d755872a5be5,#currency,#legendary,0,0,#,#,0
18,25366229,#hash_a04454f1ba66e68,#blueprint,#epic,0,0,#,#glint,0
19,27010057,#execution_099,#execution,#legendary,0,0,#,#,0
20,31711313,#hash_699dff9948a45a37,#character_outfit,#rare,0,0,#,#glint,0
21,30199483,#hash_dcf6d590925461a,#blueprint,#legendary,0,1,#,#glint,0
22,20181455,#player_xp_token_epic,#hash_7c692b8eb31f67eb,#epic,0,0,#,#,0
23,,#hash_7bb2d755872a5be5,#currency,#legendary,0,0,#,#,0
24,33470754,#hash_dd97adac088d07c,#blueprint,#rare,0,1,#,#glint,0
25,22654383,#weapon_xp_token_rare,#hash_7c692b8eb31f67eb,#rare,0,0,#,#,0
26,19509049,#hash_2694207ffcb2286e,#hash_27fcf589ae53da66,#rare,0,0,#,#,2
