1,25,1,1,1,0.216667,0.433333,0.709091,0.742857,0.25,0.5,0.818182,0.857143,0.065,0.0866667,0.13,0.13
2,50,1,1,1,0.277778,0.454545,0.535714,0.555556,0.277778,0.454545,0.535714,0.555556,0.1,0.1125,0.1375,0.1375
3,75,1,1,1,0.369231,0.64,0.63,0.768,0.307692,0.533333,0.525,0.64,0.16,0.17,0.18,0.19
4,100,1,1,1,0.366667,0.6,0.648,0.654545,0.305556,0.5,0.54,0.545455,0.2025,0.2025,0.2025,0.21
5,100,1,1,1,0.35,0.528,0.61875,0.742857,0.291667,0.44,0.515625,0.619048,0.246,0.228,0.228,0.246
6,100,1,1,1,0.355556,0.545455,0.7,0.84,0.296296,0.454545,0.583333,0.7,0.285,0.265,0.26,0.275
7,100,1,1,1,0.428571,0.551351,0.746341,0.886957,0.357143,0.459459,0.621951,0.73913,0.33,0.3,0.295714,0.308571
8,100,1,1,1,0.372414,0.643902,0.72766,0.969231,0.310345,0.536585,0.606383,0.807692,0.35625,0.345,0.33,0.34875
9,100,1,1,1,0.348387,0.56,0.815094,0.88,0.290323,0.466667,0.679245,0.733333,0.376667,0.376667,0.373333,0.383333
10,100,1,1,1,0.345455,0.588235,0.75,0.93913,0.287879,0.490196,0.625,0.782609,0.396,0.414,0.411,0.426
11,100,1,1,1,0.317647,0.557143,0.61791,0.830769,0.264706,0.464286,0.514925,0.692308,0.409091,0.447273,0.436364,0.460909
12,100,1,1,1,0.333333,0.580645,0.792,0.927273,0.277778,0.483871,0.66,0.772727,0.425,0.485,0.4825,0.5075
13,100,1,1,1,0.292308,0.521739,0.707143,0.984,0.24359,0.434783,0.589286,0.82,0.436154,0.516923,0.521538,0.563077
14,100,1,1,1,0.321951,0.473684,0.72766,0.6,0.268293,0.394737,0.606383,0.5,0.452143,0.544286,0.565714,0.582857
15,100,1,1,1,0.272727,0.557143,0.685714,0.4416,0.227273,0.464286,0.571429,0.368,0.462,0.586,0.608,0.59
16,100,1,1,1,0.242553,0.516129,0.62069,0.621583,0.202128,0.430108,0.517241,0.517986,0.46875,0.624375,0.645,0.620625
17,100,1,1,1,0.264,0.470588,0.5625,0.52987,0.22,0.392157,0.46875,0.441558,0.48,0.658235,0.677647,0.644118
18,100,1,1,1,0.373585,0.432432,0.514286,0.468639,0.311321,0.36036,0.428571,0.390533,0.508333,0.688333,0.706667,0.663333
19,100,1,1,1,0.342857,0.396694,0.470588,0.516129,0.285714,0.330579,0.392157,0.430108,0.532105,0.715263,0.732632,0.691579
20,100,1,1,1,0.3,0.363636,0.428571,0.470588,0.25,0.30303,0.357143,0.392157,0.5505,0.7395,0.756,0.717
21,100,1,1,1,0.238095,0.350365,0.411429,0.450704,0.198413,0.291971,0.342857,0.375587,0.56,0.761429,0.777143,0.74
22,100,1,1,1,0.268657,0.338028,0.395604,0.432432,0.223881,0.28169,0.32967,0.36036,0.575455,0.781364,0.796364,0.760909
23,100,1,1,1,0.338028,0.324324,0.380952,0.415584,0.28169,0.27027,0.31746,0.34632,0.602609,0.799565,0.813913,0.78
24,100,1,1,1,0.32,0.313726,0.367347,0.4,0.266667,0.261438,0.306122,0.333333,0.6275,0.81625,0.83,0.7975
25,100,1,1,1,0.3,0.301887,0.352941,0.385542,0.25,0.251572,0.294118,0.321285,0.6504,0.8316,0.8448,0.8136
26,100,1,1,1,0.285714,0.292683,0.341232,0.372093,0.238095,0.243902,0.28436,0.310078,0.671538,0.845769,0.858462,0.828462
27,100,1,1,1,0.269663,0.284024,0.330275,0.359551,0.224719,0.236686,0.275229,0.299625,0.691111,0.858889,0.871111,0.842222
28,100,1,1,1,0.255319,0.274286,0.32,0.347826,0.212766,0.228571,0.266667,0.289855,0.709286,0.871071,0.882857,0.855
29,100,1,1,1,0.247423,0.266667,0.310345,0.336842,0.206186,0.222222,0.258621,0.280702,0.726207,0.882414,0.893793,0.866897
30,100,1,1,1,0.242424,0.258065,0.3,0.326531,0.20202,0.215054,0.25,0.272109,0.742,0.893,0.904,0.878
31,100,1,1,1,0.235294,0.251309,0.291498,0.316832,0.196078,0.209424,0.242915,0.264026,0.756774,0.902903,0.913548,0.888387
32,100,1,1,1,0.230769,0.244898,0.283465,0.307692,0.192308,0.204082,0.23622,0.25641,0.770625,0.912188,0.9225,0.898125
33,100,1,1,1,0.224299,0.237624,0.275862,0.299065,0.186916,0.19802,0.229885,0.249221,0.783636,0.920909,0.930909,0.907273
34,100,1,1,1,0.220183,0.231884,0.268657,0.290909,0.183486,0.193237,0.223881,0.242424,0.795882,0.929118,0.938824,0.915882
35,100,1,1,1,0.214286,0.225352,0.26087,0.283186,0.178571,0.187793,0.217391,0.235988,0.807429,0.936857,0.946286,0.924
36,100,1,1,1,0.187135,0.195719,0.226148,0.245211,0.149123,0.155963,0.180212,0.195402,0.727407,0.839259,0.847407,0.828148
37,100,1,1,1,0.182336,0.19133,0.22069,0.239029,0.145299,0.152466,0.175862,0.190476,0.736577,0.845405,0.853333,0.834595
38,100,1,1,1,0.179272,0.186317,0.215488,0.233151,0.142857,0.148472,0.171717,0.185792,0.745263,0.851228,0.858947,0.840702
39,100,1,1,1,0.174863,0.182336,0.210526,0.227556,0.139344,0.145299,0.167763,0.181333,0.753504,0.856752,0.864273,0.846496
