0,,#hash_7e6d8c4aa8e07175,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
0,,#hash_31c81e64f48046ee,#hash_d48e5f30cecb510,#rare,0,0,#season_1,#glint,0
0,,#hash_39eba4f889a0919e,#hash_d48e5f30cecb510,#epic,0,0,#season_1,#glint,0
0,,#hash_e7497d2a05fb566,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
0,,#hash_10dd3bc48e3be52b,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
1,,#hash_256346257e701a45,#hash_d48e5f30cecb510,#epic,0,1,#,#,0
2,,#hash_7d5f99500833e3f,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
3,,#hash_50f7c40384c7d7dc,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
4,,#hash_36f97db734df114e,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
5,,#hash_36e1cf998ea89ea2,#hash_d48e5f30cecb510,#epic,0,0,#,#glint,0
6,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,2,#,#,0
7,,#hash_466ae2e968481c13,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
8,,#hash_4ea42df45d3b8663,#hash_d48e5f30cecb510,#legendary,0,0,#,#,110080
8,,#hash_42fc4ea03ee45eb6,#hash_6e2e66060a72f89c,#rare,0,0,#,#,110080
9,,#hash_26a2f42f3b955062,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
10,,#hash_1a98f7c5b4f1f5c0,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
11,,#hash_6a683dbe6b945409,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
12,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
13,,#hash_50f7c40384c7d7dc,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
14,,#hash_326edf8d1072598f,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
15,,#hash_36e1cb998ea897d6,#hash_d48e5f30cecb510,#base,0,1,#season_1,#glint,0
16,,#hash_3a07eba7c3ac1019,#hash_d48e5f30cecb510,#epic,0,0,#,#glint,0
17,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
18,,#hash_3b0643c3ec7f3d55,#hash_d48e5f30cecb510,#epic,0,0,#,#glint,0
19,,#hash_3a07eea7c3ac1532,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
20,,#hash_590850b3b2e68565,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
21,,#hash_7393bfb0a00575e3,#hash_d48e5f30cecb510,#legendary,0,1,#,#glint,0
22,,#hash_2e23561eda89d9df,#hash_d48e5f30cecb510,#epic,0,0,#,#,0
23,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
24,,#hash_29eec473d8ab672b,#hash_d48e5f30cecb510,#epic,0,1,#,#glint,0
25,,#hash_326edf8d1072598f,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
26,,#hash_3ca68fc8b1a31a4d,#hash_d48e5f30cecb510,#rare,0,0,#,#,110260
26,,#hash_17256e89b64ba8a6,#hash_6e2e66060a72f89c,#rare,0,0,#,#,110260
27,,#hash_82c16db077e728,#hash_d48e5f30cecb510,#legendary,0,0,#,#glint,0
28,,#hash_19b245d4333c39fa,#hash_d48e5f30cecb510,#rare,0,1,#,#,0
29,,#hash_1a1c2e2b58edf77d,#hash_d48e5f30cecb510,#common,0,0,#,#,0
30,,#hash_7724a700f7b85813,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
31,,#hash_29eec373d8ab6578,#hash_d48e5f30cecb510,#base,0,1,#season_1,#glint,0
32,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
33,,#hash_706986eea440cc57,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
34,,#hash_66a1fc964e0e3e29,#hash_d48e5f30cecb510,#legendary,0,2,#,#,0
35,,#hash_15be1883573a90b3,#hash_d48e5f30cecb510,#legendary,0,1,#,#glint,0
36,,#hash_39eba4f889a0919e,#hash_d48e5f30cecb510,#epic,0,0,#,#,0
37,,#hash_2ecef858cd448860,#hash_d48e5f30cecb510,#epic,0,1,#,#,0
38,,#hash_13af82d33d763cf6,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
39,,#hash_16d236ee7826c67c,#hash_d48e5f30cecb510,#epic,0,1,#,#glint,0
40,,#hash_47180d94429a8595,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
41,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
42,,#hash_217e3e545d9214c5,#hash_d48e5f30cecb510,#legendary,0,0,#,#glint,0
43,,#hash_466ae2e968481c13,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
44,,#hash_2ecefe58cd449292,#hash_d48e5f30cecb510,#legendary,0,1,#,#glint,0
45,,#hash_503fef1197eb083d,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
46,,#hash_1a1c2e2b58edf77d,#hash_d48e5f30cecb510,#common,0,0,#,#,0
47,,#hash_524fc868ba5455f1,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
48,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,1,#,#,0
49,,#hash_7edf9950097d020,#hash_d48e5f30cecb510,#epic,0,0,#,#,0
50,,#hash_337a2398e2dc10b5,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
