0,,#hash_609d671b31432874,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
0,,#hash_780ad464da74aa58,#hash_d48e5f30cecb510,#rare,0,0,#season_1,#glint,0
0,,#hash_39eba4f889a0919e,#hash_d48e5f30cecb510,#epic,0,0,#season_1,#glint,0
0,,#hash_e749ad2a05fba7f,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
1,,#hash_198d143862c3da9d,#hash_d48e5f30cecb510,#base,0,1,#,#,80010
1,,#hash_365c2fcf4239da00,#hash_6e2e66060a72f89c,#epic,0,1,#,#,80010
2,,#hash_5cff1185d2b6a164,#hash_d48e5f30cecb510,#epic,0,0,#,#,0
3,,#hash_50f7c40384c7d7dc,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
4,,#hash_490dc5b73f52f8d9,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
5,,#hash_429d4dec18cbc0e8,#hash_d48e5f30cecb510,#epic,0,0,#,#glint,0
6,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,2,#,#,0
7,,#hash_466ae2e968481c13,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
8,,#hash_3353a6c482edac83,#hash_d48e5f30cecb510,#legendary,0,0,#,#,80080
8,,#hash_50f7c40384c7d7dc,#hash_6e2e66060a72f89c,#legendary,0,0,#,#,80080
9,,#hash_584c74f1ef0e4303,#hash_d48e5f30cecb510,#legendary,0,0,#,#,80090
9,,#hash_2bbf587cda0f4cf8,#hash_6e2e66060a72f89c,#legendary,0,0,#,#,80090
10,,#hash_2787cf939c90f119,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
11,,#hash_466ae2e968481c13,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
12,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
13,,#hash_50f7c40384c7d7dc,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
14,,#hash_4a44f721fc71f07e,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
15,,#hash_6ab3d744026163d1,#hash_d48e5f30cecb510,#base,0,1,#season_1,#glint,0
16,,#hash_72e189eef380802c,#hash_d48e5f30cecb510,#epic,0,0,#,#glint,0
17,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
