0,,#hash_6b41e36ca04480cd,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
0,,#hash_7bedca40b40e8e44,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
0,,#hash_39eba4f889a0919e,#hash_d48e5f30cecb510,#epic,0,0,#season_1,#glint,0
0,,#hash_e7498d2a05fb719,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
0,,#hash_5be30bc623ed7db3,#hash_d48e5f30cecb510,#legendary,0,0,#season_1,#glint,0
1,,#hash_53ca9c5d0edc7a5b,#hash_d48e5f30cecb510,#epic,0,1,#,#,0
2,,#hash_3ae1aa5327a8b210,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
3,,#hash_50f7c40384c7d7dc,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
4,,#hash_4008a4b73a1d346f,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
5,,#hash_5741b41943cb839c,#hash_d48e5f30cecb510,#epic,0,0,#,#glint,0
6,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,2,#,#,0
7,,#hash_466ae2e968481c13,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
8,,#hash_1fa1f60828010aa4,#hash_d48e5f30cecb510,#legendary,0,0,#,#,100080
8,,#hash_53ca9d5d0edc7c0e,#hash_6e2e66060a72f89c,#rare,0,0,#,#,100080
9,,#hash_2c3588ee9636a4b0,#hash_d48e5f30cecb510,#epic,0,0,#,#,0
10,,#hash_31c82364f4804f6d,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
11,,#hash_6dc7c9ac6d588e91,#hash_d48e5f30cecb510,#rare,0,0,#,#,0
12,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
13,,#hash_50f7c40384c7d7dc,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
14,,#hash_40209ab73a31b552,#hash_d48e5f30cecb510,#epic,0,0,#,#,0
15,,#hash_5741b51943cb854f,#hash_d48e5f30cecb510,#base,0,1,#season_1,#glint,0
16,,#hash_c022799131f90c2,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
17,,#hash_359f2ee0e8cb35e3,#currency,#legendary,0,0,#,#,0
18,,#hash_3ceaf9a7788bf392,#hash_d48e5f30cecb510,#epic,0,1,#,#glint,0
19,,#hash_1258bf3760d4bbf8,#hash_d48e5f30cecb510,#legendary,0,0,#,#,0
20,,#hash_f111aae94637950,#hash_d48e5f30cecb510,#rare,0,0,#,#glint,0
21,,#hash_1258bc3760d4b6df,#hash_d48e5f30cecb510,#legendary,0,1,#,#,0
