1,0,10,#global,#kill_enemy_while_crouched,#hash_b0529a4d1c9b532,500,0,?0,#,#,0,#,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
2,1,25,#global,#kill_enemy_while_crouched,#hash_b0529a4d1c9b532,1000,0,?0,#,#,0,#,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
3,2,50,#global,#kill_enemy_while_crouched,#hash_b0529a4d1c9b532,2500,0,?0,#,#mastery_boot_camp,0,#hash_4813543d30a7aaa2,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
4,0,10,#global,#kill_while_underwater,#hash_12d544f2a89797e0,500,0,?0,#,#mastery_boot_camp,0,#hash_5ec3acd9413cb3a8,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
5,0,10,#global,#destroy_aircraft,#hash_47355b245e1e0193,500,0,?0,#,#mastery_boot_camp,0,#hash_6d96988ce5227b45,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
6,0,10,#global,#hash_58ee12dacf893367,#hash_5c94db5a42b6fcc6,500,0,?0,#,#mastery_boot_camp,0,#hash_2f02d871c238d7b6,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
7,0,10,#global,#kill_with_pickup,#hash_26c67dac6bc34174,500,0,?0,#,#mastery_boot_camp,0,#hash_470ebae97aab87c,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
8,0,10,#global,#hash_6cc53905c5a9ce6f,#hash_7cfa9ad040108bb7,500,0,?0,#,#mastery_boot_camp,0,#hash_4d9cfb6888ca9e9,?0,0,false,#hash_50796ec982d4d464,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
9,0,6,#global,#mastery_boot_camp,#hash_8586b3bbb631f8c,5000,0,?0,#,#completed_all_challenges,0,#hash_289042b18c877af4,?0,0,false,#hash_50796ec982d4d464,false,true,false,true,false,#,#,0,0,0,false,#,false,#,0,false
10,0,10,#global,#kill_with_cooked_grenade,#hash_748304ccb287961c,500,0,?0,#,#,0,#,?0,0,false,#hash_1fa37750ac00527a,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
11,1,25,#global,#kill_with_cooked_grenade,#hash_748304ccb287961c,1000,0,?0,#,#,0,#,?0,0,false,#hash_1fa37750ac00527a,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
12,2,50,#global,#kill_with_cooked_grenade,#hash_748304ccb287961c,2500,0,?0,#,#hash_3af994bdca6c16b3,0,#hash_721978605b722264,?0,0,false,#hash_1fa37750ac00527a,false,false,false,false,true,#,#,0,0,0,false,#,false,#,0,false
13,0,10,#global,#hash_492a4e8875009b7b,#hash_672d94df3d6f7e53,500,0,?0,#,#,0,#,?0,0,false,#hash_1fa37750ac00527a,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
14,1,50,#global,#hash_492a4e8875009b7b,#hash_672d94df3d6f7e53,1000,0,?0,#,#,0,#,?0,0,false,#hash_1fa37750ac00527a,false,false,false,false,false,#,#,0,0,0,false,#,false,#,0,false
