1280,0,10,#global,#hash_7659bc4836c71dee,#hash_628335d063d2f0f5,2500,0,?0,#,#hash_441923b366b62fc3,0,#hash_6652c340e0e088df,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1281,0,25,#global,#hash_31aba70cdac22dab,#hash_19d6f0d6dc986616,2500,0,?0,#,#hash_441923b366b62fc3,0,#hash_1051f9a5096702e6,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1282,0,25,#global,#hash_d9fe863a1e9e4d8,#hash_77f6c3c9f0324543,1000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1283,1,50,#global,#hash_d9fe863a1e9e4d8,#hash_77f6c3c9f0324543,2500,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1284,2,100,#global,#hash_d9fe863a1e9e4d8,#hash_77f6c3c9f0324543,5000,0,?0,#,#hash_441923b366b62fc3,0,#hash_715095652bc52dd5,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1285,0,1,#global,#hash_4c67670e68b1faab,#hash_1b721d3074ac3ae4,1000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1286,1,3,#global,#hash_4c67670e68b1faab,#hash_1b721d3074ac3ae4,2500,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1287,2,5,#global,#hash_4c67670e68b1faab,#hash_1b721d3074ac3ae4,5000,0,?0,#,#hash_441923b366b62fc3,0,#hash_552226a3bb788c4c,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1288,0,100,#global,#hash_d636c7d30f976a4,#hash_4a889dbedfb7e1c3,1000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1289,1,250,#global,#hash_d636c7d30f976a4,#hash_4a889dbedfb7e1c3,2000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1290,2,500,#global,#hash_d636c7d30f976a4,#hash_4a889dbedfb7e1c3,3000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1291,3,750,#global,#hash_d636c7d30f976a4,#hash_4a889dbedfb7e1c3,4000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1292,4,1000,#global,#hash_d636c7d30f976a4,#hash_4a889dbedfb7e1c3,5000,0,?0,#,#hash_441923b366b62fc3,0,#hash_44329ef0eabdb355,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1293,0,5,#global,#hash_46d214ee909c2c6a,#hash_45edfd32effa19c6,2500,0,?0,#,#hash_441923b366b62fc3,0,#hash_38afa5d9802f0eb6,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1294,0,25,#global,#hash_15e9f992b5497ad7,#hash_2fe4f9475aee89dd,2500,0,?0,#,#hash_441923b366b62fc3,0,#hash_403a311046825de7,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
1295,0,5,#global,#hash_5d841dfc6114d2ae,#hash_12516f7b1eb8f745,1000,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1296,1,15,#global,#hash_5d841dfc6114d2ae,#hash_12516f7b1eb8f745,2500,0,?0,#,#,0,#,?0,0,false,#season1,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
1297,2,25,#global,#hash_5d841dfc6114d2ae,#hash_12516f7b1eb8f745,5000,0,?0,#,#hash_441923b366b62fc3,0,#hash_70aa03f67940f0f,?0,0,false,#season1,false,false,false,false,true,#,#,0,0,0,true,#,false,#,0,false,?0
