200,0,100,#group,#ekia,#hash_2a4f8d5c4a2a4f0f,500,0,?0,#,#,0,#,?1,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
201,1,250,#group,#ekia,#hash_2a4f8d5c4a2a4f0f,1000,0,?0,#,#,0,#,?1,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
202,2,500,#group,#ekia,#hash_2a4f8d5c4a2a4f0f,2000,0,?0,#,#,0,#,?1,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
203,3,750,#group,#ekia,#hash_2a4f8d5c4a2a4f0f,3000,0,?0,#,#,0,#,?1,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
204,4,1000,#group,#ekia,#hash_2a4f8d5c4a2a4f0f,5000,0,?0,#,#,0,#hash_7b7b8d4dda912881,?1,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
205,0,100,#group,#hash_497df827743010c3,#hash_4b3884ffb8eb810a,500,0,?0,#,#,0,#,?b,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
206,1,200,#group,#hash_497df827743010c3,#hash_4b3884ffb8eb810a,1000,0,?0,#,#,0,#,?b,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
207,2,300,#group,#hash_497df827743010c3,#hash_4b3884ffb8eb810a,2000,0,?0,#,#,0,#,?b,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
208,3,400,#group,#hash_497df827743010c3,#hash_4b3884ffb8eb810a,3000,0,?0,#,#,0,#,?b,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
209,4,500,#group,#hash_497df827743010c3,#hash_4b3884ffb8eb810a,5000,0,?0,#,#,0,#hash_25bb47fa6fcc72ba,?b,0,false,#hash_45a19fa3a426f89c,false,false,false,false,false,#,#,0,0,0,true,#,false,#,0,false,?0
