1,50,1,1,1,0.85,1.36,1,1,0.75,1.2,1,1,0.325,0.325,1,1
2,100,1,1,1,0.95,1.52,1,1,0.75,1.2,1,1,0.375,0.375,1,1
3,150,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.45,0.4875,1,1
4,200,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.4625,0.526339,1,1
5,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.47,0.549643,1,1
6,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.475,0.565179,1,1
7,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.4875,0.591582,1,1
8,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.496875,0.611384,1,1
9,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.504167,0.626786,1,1
10,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.518036,0.654107,1,1
11,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.529383,0.676461,1,1
12,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.538839,0.695089,1,1
13,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.555082,0.728159,1,1
14,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.569005,0.756505,1,1
15,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.581071,0.781071,1,1
16,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.601004,0.826004,1,1
17,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.618592,0.865651,1,1
18,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.634226,0.900893,1,1
19,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.660056,0.932425,1,1
20,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.683304,0.960804,1,1
21,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.704337,0.98648,1,1
22,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.740503,1.00982,1,1
23,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.773525,1.03113,1,1
24,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.803795,1.05067,1,1
25,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.831643,1.06864,1,1
26,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.857349,1.08523,1,1
27,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.881151,1.1006,1,1
28,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.903253,1.11486,1,1
29,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.92383,1.12814,1,1
30,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.943036,1.14054,1,1
31,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.961002,1.15213,1,1
32,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.977846,1.163,1,1
33,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,0.993669,1.17321,1,1
34,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,1.00856,1.18283,1,1
35,250,1,1,1,1.1,2.2,1,1,0.75,1.5,1,1,1.0226,1.19189,1,1
36,250,1,1,1,1,2,1,1,0.6375,1.275,1,1,0.920767,1.06706,1,1
37,250,1,1,1,1,2,1,1,0.6375,1.275,1,1,0.931918,1.07426,1,1
38,250,1,1,1,1,2,1,1,0.6375,1.275,1,1,0.942481,1.08108,1,1
39,250,1,1,1,1,2,1,1,0.6375,1.275,1,1,0.952503,1.08755,1,1
40,250,1,1,1,1,2,1,1,0.6375,1.275,1,1,0.962024,1.09369,1,1
